Age,Gender,Marital_Status,Education,Employment_Status,Years_Employed,Annual_Income,Credit_Score,Loan_Amount,Existing_Debt,Housing_Status,Years_At_Residence,Dependents,Num_Credit_Cards,Previous_Defaults,Debt_To_Income_Ratio,Approval_Status
50,Female,Married,High School,Self-Employed,1.6,41696.0,599.0,11597.0,18363.0,Living with Family,5.8,3,7,0,0.719,Rejected
24,Male,Single,High School,Unemployed,9.9,15982.0,629.0,18331.0,0.0,Living with Family,3.6,4,3,1,1.147,Rejected
30,Male,Divorced,Graduate,Self-Employed,3.1,54695.0,735.0,1000.0,12640.0,Rented,5.2,2,7,0,0.249,Approved
45,Male,Married,High School,Salaried,10.2,52726.0,804.0,12062.0,21961.0,Owned,7.0,2,6,0,0.645,Approved
45,Female,Single,Post Graduate,Salaried,8.5,84567.0,669.0,14192.0,852.0,Owned,0.0,1,4,0,0.178,Approved
57,Male,Divorced,Post Graduate,Salaried,9.2,75170.0,662.0,12520.0,11205.0,Owned,3.1,0,5,0,0.316,Approved
32,Female,Divorced,High School,Self-Employed,10.5,45542.0,416.0,1000.0,8049.0,Owned,2.7,4,3,0,0.199,Rejected
62,Female,Widowed,Post Graduate,Retired,16.0,89940.0,662.0,23600.0,27608.0,Living with Family,2.4,4,6,3,0.569,Approved
41,Male,Single,Doctorate,Business Owner,1.8,99574.0,553.0,23482.0,5499.0,Owned,0.6,4,0,0,0.291,Rejected
58,Female,Single,High School,Business Owner,10.2,69260.0,738.0,25292.0,16225.0,Rented,1.8,0,3,0,0.599,Approved
31,Female,Single,Doctorate,Self-Employed,8.0,93311.0,721.0,9974.0,7565.0,Owned,0.7,2,0,0,0.188,Approved
22,Male,Married,High School,Unemployed,11.3,19059.0,759.0,16552.0,31625.0,Rented,6.5,3,0,0,2.528,Rejected
23,Male,Married,Graduate,Business Owner,6.6,103803.0,616.0,8434.0,,Owned,5.1,4,7,0,0.205,Approved
37,Female,Single,High School,Salaried,11.9,100292.0,747.0,5348.0,28212.0,Owned,4.9,2,5,0,0.335,Approved
63,Female,Married,Post Graduate,Self-Employed,0.0,97293.0,767.0,4876.0,19089.0,Owned,0.0,0,3,1,0.246,Approved
23,Female,Single,Post Graduate,Salaried,1.0,48144.0,671.0,16806.0,6870.0,Living with Family,9.8,4,7,0,0.492,Rejected
37,Female,Married,Doctorate,Salaried,3.2,81971.0,616.0,22524.0,10242.0,Rented,2.8,0,0,0,0.4,Rejected
25,Male,Divorced,Doctorate,Salaried,5.6,108784.0,563.0,26577.0,13012.0,Rented,9.2,3,7,0,0.364,Rejected
62,Female,Married,High School,Salaried,6.2,45078.0,804.0,14554.0,0.0,Owned,6.2,1,3,0,0.323,Approved
51,Female,Single,Graduate,Salaried,2.3,54451.0,610.0,8860.0,17608.0,Rented,3.3,0,1,0,0.486,Rejected
55,Male,Single,High School,Salaried,1.0,29216.0,628.0,14130.0,11265.0,Rented,10.1,2,2,0,0.869,Rejected
53,Male,Single,High School,Unemployed,2.7,20908.0,878.0,23741.0,14278.0,Mortgaged,5.7,1,3,0,1.818,Approved
50,Male,Married,High School,Salaried,0.0,38212.0,623.0,29602.0,22859.0,Rented,3.3,2,6,2,1.373,Rejected
55,Female,Married,Post Graduate,Business Owner,4.6,47102.0,718.0,25594.0,3556.0,Living with Family,2.8,0,6,1,0.619,Rejected
21,Male,Single,Graduate,Salaried,5.7,90856.0,843.0,24709.0,10606.0,Living with Family,7.1,3,1,0,0.389,Approved
59,Female,Widowed,High School,Retired,8.2,54880.0,420.0,27253.0,17960.0,Living with Family,2.4,1,3,2,0.824,Rejected
54,Male,Married,Doctorate,Business Owner,6.8,80079.0,833.0,15662.0,0.0,Mortgaged,2.9,0,3,0,0.196,Approved
54,Male,Divorced,Post Graduate,Unemployed,15.0,80123.0,845.0,17536.0,21508.0,Owned,2.2,1,4,0,0.487,Approved
38,Female,Married,Graduate,Self-Employed,10.1,72374.0,655.0,24541.0,24875.0,Owned,1.7,0,4,0,0.683,Rejected
57,Male,Widowed,Graduate,Self-Employed,,90597.0,763.0,19635.0,6791.0,Owned,1.9,2,7,0,0.292,Approved
38,Female,Single,Post Graduate,Salaried,7.8,99237.0,727.0,22804.0,17964.0,Mortgaged,9.3,2,2,1,0.411,Approved
23,Male,Single,Graduate,Salaried,8.7,58874.0,496.0,9530.0,17391.0,Mortgaged,7.0,3,3,2,0.457,Rejected
61,Female,Divorced,Graduate,Business Owner,4.9,88450.0,777.0,27587.0,6963.0,Rented,4.7,4,2,0,0.391,Approved
31,Male,Divorced,Graduate,Salaried,6.5,83652.0,638.0,10509.0,6260.0,Mortgaged,2.4,0,1,0,0.2,Approved
25,Female,Married,High School,Salaried,15.6,86040.0,900.0,25010.0,0.0,Rented,2.3,0,3,0,0.291,Approved
48,Female,Single,Graduate,Unemployed,5.6,59994.0,685.0,14194.0,12719.0,Living with Family,2.9,2,0,0,0.449,Approved
31,Male,Single,Graduate,Salaried,0.0,102409.0,726.0,10199.0,4696.0,Owned,9.4,0,6,0,0.145,Approved
59,Male,Married,Graduate,Business Owner,9.5,97697.0,549.0,1000.0,14579.0,Owned,4.9,4,3,0,0.159,Rejected
40,Male,Divorced,High School,Salaried,10.4,48239.0,706.0,13040.0,6172.0,Rented,6.2,4,3,0,0.398,Approved
21,Female,Single,Graduate,Salaried,6.8,74311.0,805.0,3775.0,311.0,Rented,4.6,2,4,0,0.055,Approved
63,Female,Single,Graduate,Salaried,0.0,46117.0,569.0,6695.0,4200.0,Mortgaged,1.3,4,4,0,0.236,Rejected
44,Male,Married,Graduate,Self-Employed,12.4,93929.0,648.0,19583.0,12509.0,Rented,4.3,2,7,0,0.342,Rejected
32,Male,Married,High School,Business Owner,7.1,50977.0,606.0,1337.0,6862.0,Owned,0.8,2,4,0,0.161,Rejected
51,Female,Married,Doctorate,Unemployed,4.4,107121.0,536.0,26074.0,6215.0,Rented,7.6,3,6,1,0.301,Rejected
44,Male,Married,High School,Salaried,11.9,58446.0,498.0,37684.0,26463.0,Living with Family,1.8,2,6,1,1.098,Rejected
22,Female,Widowed,Graduate,Salaried,0.0,64209.0,768.0,10652.0,0.0,Mortgaged,2.3,3,0,0,0.166,Approved
55,Male,Single,High School,Business Owner,6.6,57576.0,556.0,25841.0,20007.0,Rented,6.4,1,6,0,0.796,Rejected
39,Female,Married,Post Graduate,Salaried,3.3,69066.0,534.0,2427.0,18592.0,Owned,1.9,2,6,0,0.304,Rejected
52,Female,Married,Graduate,Salaried,13.5,67604.0,647.0,18601.0,16656.0,Mortgaged,,4,5,0,0.522,Approved
61,Male,Married,Graduate,Salaried,7.2,75650.0,700.0,18195.0,15687.0,Owned,0.0,4,0,0,0.448,Approved
48,Male,Divorced,Post Graduate,Business Owner,1.7,87848.0,727.0,42676.0,3403.0,Rented,3.0,0,0,0,0.525,Approved
51,Male,Married,Post Graduate,Salaried,11.7,81844.0,615.0,11650.0,5158.0,Rented,5.8,0,0,0,0.205,Rejected
32,Female,Married,Graduate,Salaried,0.0,70517.0,567.0,19160.0,28967.0,Living with Family,2.1,2,5,1,0.682,Rejected
31,Male,Single,Graduate,Retired,8.5,49879.0,609.0,13339.0,26040.0,Rented,5.7,0,4,2,0.789,Rejected
39,Female,Married,Doctorate,Retired,0.0,77910.0,646.0,11657.0,21606.0,Owned,4.0,3,2,2,0.427,Rejected
59,Female,Single,Doctorate,Self-Employed,3.7,122115.0,807.0,13757.0,5062.0,Rented,7.3,2,4,0,0.154,Approved
44,Male,Single,Post Graduate,Self-Employed,4.8,69005.0,738.0,13302.0,2535.0,Mortgaged,1.8,4,3,0,0.23,Approved
36,Female,Married,Post Graduate,Retired,10.6,70079.0,546.0,9300.0,339.0,Rented,3.3,0,2,0,0.138,Rejected
56,Male,Married,Post Graduate,Self-Employed,17.0,69513.0,616.0,17411.0,4087.0,Owned,0.0,0,6,0,0.309,Approved
59,Female,Widowed,Doctorate,Business Owner,,91910.0,788.0,6938.0,7508.0,Rented,3.7,1,3,0,0.157,Approved
61,Male,Married,High School,Salaried,8.2,67122.0,854.0,11405.0,11002.0,Living with Family,2.7,0,4,0,0.334,Approved
34,Female,Divorced,Doctorate,Salaried,17.0,96785.0,687.0,32294.0,19298.0,Owned,6.9,0,7,0,0.533,Approved
52,Female,Single,Post Graduate,Business Owner,3.1,68375.0,679.0,13957.0,26777.0,Rented,2.1,3,7,0,0.596,Approved
47,Female,Married,Graduate,Self-Employed,2.8,70027.0,585.0,22980.0,21724.0,Rented,,3,5,0,0.638,Rejected
41,Female,Widowed,Graduate,Salaried,7.2,79891.0,823.0,14315.0,0.0,Owned,2.0,3,7,0,0.179,Approved
38,Male,Married,Graduate,Self-Employed,10.1,81142.0,600.0,21915.0,3625.0,Mortgaged,,2,2,0,0.315,Rejected
26,Female,Married,Post Graduate,Business Owner,9.3,72066.0,817.0,13427.0,6060.0,Rented,10.0,1,2,1,0.27,Approved
33,Female,Married,Graduate,Salaried,4.2,93450.0,688.0,1000.0,18505.0,Owned,0.0,4,7,0,0.209,Rejected
45,Female,Single,High School,Business Owner,2.0,53018.0,573.0,14722.0,16078.0,Owned,3.9,4,7,0,0.581,Rejected
60,Male,Married,Graduate,Salaried,12.6,58201.0,455.0,5986.0,9911.0,Rented,7.5,1,1,1,0.273,Rejected
59,Male,Single,High School,Self-Employed,2.1,69332.0,596.0,12299.0,13003.0,Rented,2.5,4,0,1,0.365,Rejected
29,Female,Single,Graduate,Retired,0.0,76035.0,664.0,21195.0,11701.0,Owned,5.6,3,1,0,0.433,Approved
51,Male,Single,Graduate,Unemployed,0.0,31324.0,566.0,31348.0,18365.0,Living with Family,7.5,1,6,1,1.587,Rejected
24,Female,Single,Graduate,Unemployed,3.1,24801.0,670.0,2325.0,19916.0,Living with Family,3.2,1,1,0,0.897,Rejected
51,Female,Single,High School,Self-Employed,13.5,69112.0,820.0,12849.0,11650.0,Living with Family,2.0,2,7,0,0.354,Approved
36,Female,Divorced,High School,Salaried,0.1,29106.0,651.0,15153.0,12338.0,Mortgaged,6.8,0,1,1,0.944,Rejected
41,Male,Married,High School,Self-Employed,13.6,107168.0,713.0,15440.0,13297.0,Owned,5.5,1,1,0,0.268,Approved
53,Female,Divorced,Graduate,Salaried,12.5,57672.0,773.0,15499.0,8331.0,Owned,3.8,3,0,0,0.413,Approved
40,Male,Married,Post Graduate,Self-Employed,7.1,87801.0,613.0,20070.0,13213.0,Living with Family,5.8,2,7,0,0.379,Approved
57,Male,Single,Post Graduate,Self-Employed,0.0,72107.0,739.0,11060.0,8523.0,Living with Family,6.9,0,2,0,0.272,Approved
45,Female,Single,Post Graduate,Self-Employed,0.1,58534.0,657.0,13213.0,23550.0,Rented,3.8,0,6,1,0.628,Rejected
65,Male,Divorced,Graduate,Salaried,2.8,50676.0,785.0,18548.0,20235.0,Mortgaged,4.9,3,4,0,0.765,Approved
49,Male,Married,High School,Salaried,14.7,86529.0,572.0,8711.0,8431.0,Mortgaged,5.6,4,1,0,0.198,Approved
34,Male,Divorced,Post Graduate,Salaried,3.2,88491.0,617.0,9680.0,26633.0,Rented,2.6,3,1,0,0.41,Rejected
55,Male,Single,Graduate,Salaried,2.1,54360.0,577.0,14403.0,11629.0,Owned,7.6,0,0,0,0.479,Rejected
39,Female,Married,High School,Salaried,6.9,49131.0,713.0,9680.0,13369.0,Mortgaged,0.9,3,0,0,0.469,Approved
45,Male,Married,Graduate,Salaried,0.0,50354.0,670.0,6200.0,21501.0,Rented,3.6,1,6,0,0.55,Approved
27,Male,Widowed,Graduate,Unemployed,5.9,58169.0,721.0,5146.0,26179.0,Rented,6.3,2,5,0,0.539,Rejected
26,Female,Single,Graduate,Salaried,2.0,83402.0,485.0,14608.0,19415.0,Mortgaged,0.8,2,1,0,0.408,Rejected
46,Male,Widowed,High School,Business Owner,19.4,86952.0,827.0,27333.0,12625.0,Rented,6.6,4,3,0,0.46,Approved
29,Female,Married,Graduate,Salaried,1.4,70828.0,696.0,18532.0,6962.0,Owned,,4,1,0,0.36,Approved
65,Female,Divorced,High School,Unemployed,15.6,50320.0,720.0,6430.0,12517.0,Owned,8.0,0,5,0,0.377,Approved
59,Female,Married,Graduate,Business Owner,0.3,42589.0,683.0,28935.0,14781.0,Owned,5.8,0,1,0,1.026,Rejected
52,Female,Married,Post Graduate,Retired,7.3,77523.0,638.0,10488.0,13322.0,Mortgaged,3.5,4,1,0,0.307,Approved
54,Male,Single,Doctorate,Unemployed,8.5,89882.0,687.0,29284.0,12156.0,Mortgaged,4.7,1,5,1,0.461,Rejected
47,Female,Married,Graduate,Business Owner,6.7,82188.0,647.0,14333.0,7912.0,Mortgaged,4.8,0,6,1,0.271,Approved
23,Male,Single,High School,Salaried,6.4,59713.0,676.0,17395.0,11566.0,Mortgaged,10.1,0,7,0,0.485,Approved
38,Male,Married,Graduate,Self-Employed,10.3,58822.0,659.0,11709.0,8620.0,Mortgaged,4.3,2,7,1,0.346,Approved
43,Female,Married,High School,Salaried,8.1,50041.0,606.0,12312.0,390.0,Mortgaged,3.6,4,5,1,0.254,Rejected
62,Male,Married,Post Graduate,Unemployed,5.1,46171.0,548.0,27440.0,2678.0,Rented,3.4,4,2,0,0.652,Rejected
30,Female,Married,Post Graduate,Unemployed,2.6,57354.0,579.0,13384.0,10141.0,Owned,4.6,3,6,1,0.41,Rejected
43,Female,Married,Graduate,Salaried,5.2,60948.0,841.0,23486.0,3388.0,Mortgaged,0.6,1,5,0,0.441,Approved
36,Female,Married,Post Graduate,Self-Employed,5.1,46769.0,565.0,15425.0,,Owned,2.9,3,7,1,0.659,Rejected
27,Male,Married,Graduate,Salaried,5.0,83859.0,703.0,13958.0,0.0,Owned,1.0,4,6,0,0.166,Approved
25,Male,Married,Graduate,Self-Employed,6.4,76160.0,660.0,20616.0,8336.0,Rented,1.4,2,6,2,0.38,Rejected
37,Female,Married,Post Graduate,Self-Employed,0.0,81395.0,866.0,13936.0,19577.0,Living with Family,6.4,2,4,0,0.412,Approved
24,Male,Married,High School,Self-Employed,0.9,32947.0,627.0,7910.0,16950.0,Mortgaged,4.1,2,6,0,0.755,Rejected
24,Female,Married,Graduate,Unemployed,10.2,37319.0,560.0,8173.0,11915.0,Mortgaged,1.8,4,2,0,0.538,Rejected
36,Female,Single,Post Graduate,Salaried,0.0,88342.0,626.0,20211.0,28647.0,Owned,3.5,3,0,2,0.553,Rejected
30,Female,Married,Graduate,Business Owner,12.0,83276.0,622.0,1000.0,3721.0,Owned,3.3,0,1,0,0.057,Approved
45,Female,Single,Graduate,Self-Employed,3.2,51317.0,697.0,18386.0,15307.0,Living with Family,4.2,4,4,0,0.657,Rejected
21,Male,Single,High School,Salaried,14.3,89264.0,695.0,2061.0,11844.0,Rented,0.0,2,5,1,0.156,Approved
34,Male,Married,Graduate,Salaried,12.1,60642.0,652.0,16574.0,21255.0,Rented,0.7,2,3,0,0.624,Approved
41,Female,Married,Graduate,Salaried,4.4,15229.0,646.0,27047.0,11189.0,Living with Family,0.0,0,3,0,2.511,Rejected
64,Male,Married,Graduate,Self-Employed,4.9,66982.0,769.0,7043.0,2274.0,Rented,1.3,3,1,0,0.139,Approved
49,Male,Widowed,High School,Unemployed,14.0,39938.0,768.0,19716.0,20226.0,Owned,1.8,0,6,0,1.0,Approved
60,Male,Single,Graduate,Salaried,12.4,77204.0,644.0,25118.0,10133.0,Rented,0.9,0,1,1,0.457,Approved
36,Male,Single,Graduate,Salaried,10.9,82043.0,655.0,9818.0,3875.0,Rented,6.3,3,0,1,0.167,Approved
41,Male,Single,Post Graduate,Salaried,11.7,79504.0,594.0,9176.0,21476.0,Mortgaged,9.5,1,1,0,0.386,Approved
39,Male,Single,Graduate,Salaried,0.6,84010.0,686.0,18375.0,14393.0,Rented,6.5,3,0,0,0.39,Approved
60,Female,Married,Graduate,Salaried,7.0,46709.0,635.0,26250.0,2360.0,Mortgaged,2.3,1,7,0,0.613,Approved
64,Male,Married,Post Graduate,Self-Employed,2.1,76505.0,572.0,35542.0,16443.0,Mortgaged,4.6,3,2,2,0.679,Rejected
64,Female,Married,High School,Salaried,0.4,42096.0,778.0,8336.0,8212.0,Rented,3.8,3,6,0,0.393,Approved
54,Male,Single,Graduate,Unemployed,6.8,61242.0,594.0,20829.0,2120.0,Owned,2.2,3,3,0,0.375,Rejected
43,Female,Married,High School,Salaried,3.9,42209.0,776.0,10677.0,2406.0,Mortgaged,8.0,3,7,0,0.31,Approved
45,Male,Single,Graduate,Self-Employed,5.2,66957.0,713.0,4839.0,8472.0,Mortgaged,10.0,3,5,0,0.199,Approved
65,Male,Married,Doctorate,Salaried,3.5,95682.0,583.0,12895.0,25130.0,Rented,0.0,1,1,2,0.397,Rejected
33,Male,Married,Graduate,Salaried,0.0,68525.0,597.0,12923.0,15938.0,Rented,8.3,2,0,0,0.421,Rejected
36,Male,Single,Post Graduate,Salaried,14.5,78912.0,720.0,15778.0,4864.0,Rented,2.2,0,1,0,0.262,Approved
61,Male,Married,High School,Business Owner,6.8,72702.0,890.0,18768.0,15926.0,Rented,3.2,1,4,0,0.477,Approved
38,Female,Married,Graduate,Retired,0.0,52515.0,421.0,17093.0,21185.0,Owned,4.8,2,0,0,0.729,Rejected
31,Female,Single,Graduate,Salaried,6.9,77391.0,519.0,25936.0,2394.0,Rented,8.6,3,6,0,0.366,Rejected
46,Male,Married,High School,Self-Employed,13.6,89579.0,679.0,31904.0,15135.0,Owned,4.8,4,2,0,0.525,Approved
35,Male,Married,Graduate,Self-Employed,10.8,72809.0,724.0,15139.0,9377.0,Mortgaged,5.2,3,7,0,0.337,Approved
61,Female,Single,Graduate,Salaried,3.4,50149.0,755.0,10570.0,7078.0,Rented,6.6,0,0,0,0.352,Approved
61,Female,Single,Graduate,Business Owner,3.5,110448.0,736.0,13205.0,9387.0,Owned,7.0,1,7,0,0.205,Approved
34,Male,Married,Post Graduate,Salaried,1.2,97704.0,418.0,12926.0,23754.0,Living with Family,5.5,2,6,2,0.375,Rejected
44,Female,Divorced,Post Graduate,Unemployed,2.3,64843.0,675.0,9677.0,3163.0,Mortgaged,7.1,2,4,1,0.198,Rejected
65,Male,Married,Graduate,Self-Employed,2.7,60142.0,659.0,1511.0,9268.0,Rented,2.2,4,3,0,0.179,Rejected
54,Female,Married,Doctorate,Salaried,0.0,104315.0,755.0,2871.0,6330.0,Mortgaged,0.0,0,7,0,0.088,Approved
30,Male,Married,High School,Business Owner,3.8,26387.0,605.0,21154.0,9426.0,Rented,9.5,2,6,0,1.159,Rejected
47,Male,Married,High School,Salaried,7.7,87762.0,502.0,21749.0,11777.0,Rented,0.9,3,4,1,0.382,Rejected
48,Male,Single,Graduate,Business Owner,3.9,91644.0,654.0,17928.0,3247.0,Owned,2.4,2,2,0,0.231,Approved
50,Female,Married,Graduate,Business Owner,7.1,75203.0,739.0,12822.0,24342.0,Living with Family,3.0,1,0,0,0.494,Approved
22,Male,Divorced,Graduate,Self-Employed,14.1,89367.0,729.0,10454.0,0.0,Rented,2.5,0,7,0,0.117,Approved
34,Female,Married,Graduate,Salaried,15.2,89819.0,697.0,2648.0,13821.0,Mortgaged,1.8,3,7,0,0.183,Approved
59,Female,Divorced,Post Graduate,Salaried,5.7,65961.0,640.0,9137.0,13885.0,Rented,5.4,3,6,0,0.349,Approved
31,Female,Single,High School,Self-Employed,10.4,61581.0,573.0,8412.0,17884.0,Owned,5.4,3,0,2,0.427,Rejected
34,Male,Married,Post Graduate,Self-Employed,5.2,86430.0,828.0,2271.0,11480.0,Rented,5.9,4,3,0,0.159,Approved
35,Male,Married,Graduate,Self-Employed,3.6,61831.0,870.0,16959.0,18345.0,Mortgaged,5.7,4,2,1,0.571,Approved
28,Male,Single,Graduate,Salaried,0.4,61414.0,658.0,8350.0,9048.0,Rented,2.7,0,3,1,0.283,Approved
27,Female,Single,Graduate,Business Owner,6.4,93983.0,787.0,15364.0,6334.0,Owned,2.7,2,0,0,0.231,Approved
36,Female,Married,Graduate,Business Owner,11.4,85428.0,630.0,1687.0,,Rented,7.4,1,4,0,0.099,Rejected
60,Male,Married,Graduate,Self-Employed,0.0,94801.0,797.0,20288.0,13086.0,Living with Family,2.4,4,4,0,0.352,Approved
21,Female,Married,Post Graduate,Salaried,4.6,71382.0,664.0,18863.0,13383.0,Living with Family,2.4,0,1,0,0.452,Approved
33,Male,Single,Graduate,Salaried,4.3,76240.0,581.0,10379.0,876.0,Rented,6.8,3,4,0,0.148,Rejected
23,Male,Married,High School,Salaried,7.2,42912.0,719.0,27361.0,12801.0,Rented,3.9,1,4,1,0.936,Rejected
46,Male,Single,Post Graduate,Business Owner,7.3,104765.0,703.0,14272.0,4404.0,Mortgaged,2.5,0,5,0,0.178,Approved
32,Female,Single,Graduate,Business Owner,8.7,59772.0,740.0,16222.0,5826.0,Owned,2.5,2,1,1,0.369,Approved
56,Male,Married,Doctorate,Unemployed,,82138.0,769.0,1000.0,5548.0,Rented,7.4,1,1,0,0.08,Approved
47,Male,Single,Graduate,Salaried,1.6,87691.0,559.0,7956.0,388.0,Rented,5.8,3,2,0,0.095,Rejected
56,Female,Widowed,Graduate,Business Owner,1.4,74196.0,692.0,9142.0,0.0,Owned,4.7,1,0,0,0.123,Approved
49,Male,Married,Graduate,Unemployed,7.2,25648.0,589.0,22038.0,10015.0,Rented,0.5,0,5,0,1.25,Rejected
40,Male,Single,Graduate,Salaried,13.3,93981.0,809.0,23673.0,16874.0,Owned,4.7,0,2,0,0.431,Approved
59,Male,Single,Graduate,Salaried,0.0,71484.0,683.0,9868.0,6879.0,Rented,3.4,0,2,0,0.234,Approved
42,Male,Married,High School,Salaried,7.7,58396.0,611.0,16533.0,16724.0,Mortgaged,1.3,2,0,0,0.569,Rejected
63,Male,Single,Doctorate,Self-Employed,5.0,74080.0,512.0,22711.0,15511.0,Living with Family,2.2,1,4,0,0.516,Rejected
65,Male,Single,Post Graduate,Salaried,10.3,59283.0,775.0,11940.0,2382.0,Owned,6.1,0,0,0,0.242,Approved
47,Female,Married,Graduate,Salaried,9.1,113719.0,664.0,1841.0,2732.0,Owned,7.7,1,3,0,0.04,Approved
51,Male,Single,Graduate,Self-Employed,6.2,56263.0,536.0,21398.0,5861.0,Rented,0.8,4,2,2,0.484,Rejected
32,Female,Married,Post Graduate,Business Owner,8.4,75687.0,739.0,18824.0,11219.0,Mortgaged,1.2,4,5,0,0.397,Approved
57,Male,Married,High School,Unemployed,2.7,33094.0,570.0,17620.0,13398.0,Owned,6.1,1,7,0,0.937,Rejected
51,Male,Single,Graduate,Business Owner,10.0,62674.0,558.0,23637.0,9267.0,Rented,2.8,2,4,0,0.525,Rejected
61,Male,Married,High School,Unemployed,12.9,45577.0,687.0,24377.0,3108.0,Living with Family,5.7,0,6,0,0.603,Rejected
33,Male,Married,High School,Self-Employed,6.5,79169.0,556.0,20590.0,12644.0,Rented,2.7,2,1,1,0.42,Rejected
56,Male,Married,High School,Business Owner,4.0,44558.0,663.0,4461.0,14819.0,Owned,5.7,3,2,0,0.433,Rejected
42,Male,Single,Post Graduate,Salaried,5.3,78393.0,617.0,1385.0,13997.0,Owned,0.0,0,6,0,0.196,Rejected
29,Female,Married,High School,Unemployed,9.9,41665.0,548.0,18155.0,13371.0,Rented,5.6,4,3,0,0.757,Rejected
28,Female,Single,Post Graduate,Unemployed,5.8,34294.0,522.0,15588.0,11767.0,Rented,0.0,4,7,0,0.798,Rejected
46,Male,Married,Post Graduate,Self-Employed,0.0,58604.0,659.0,16263.0,18405.0,Living with Family,6.8,4,7,0,0.592,Rejected
35,Female,Single,High School,Salaried,10.8,60618.0,794.0,30218.0,1412.0,Owned,,1,5,0,0.522,Approved
25,Female,Widowed,Post Graduate,Salaried,1.1,115283.0,708.0,23258.0,8379.0,Rented,5.3,4,5,1,0.274,Approved
40,Female,Single,Graduate,Salaried,8.1,56940.0,672.0,13342.0,1737.0,Living with Family,4.7,0,2,0,0.265,Approved
50,Male,Divorced,Post Graduate,Salaried,0.0,73910.0,803.0,8375.0,5962.0,Owned,0.0,4,6,0,0.194,Approved
35,Male,Divorced,Graduate,Salaried,6.5,115482.0,647.0,20804.0,,Living with Family,8.1,0,7,0,0.361,Approved
63,Male,Married,Graduate,Salaried,5.7,84443.0,769.0,19162.0,3123.0,Mortgaged,5.0,1,6,0,0.264,Approved
56,Male,Single,Graduate,Salaried,0.0,34503.0,606.0,13063.0,3263.0,Rented,6.3,4,2,0,0.473,Rejected
44,Male,Married,Post Graduate,Unemployed,7.7,53726.0,605.0,1000.0,0.0,Mortgaged,1.6,2,1,0,0.019,Rejected
63,Female,Widowed,High School,Self-Employed,0.5,59979.0,723.0,6374.0,14265.0,Rented,4.7,1,7,0,0.344,Rejected
40,Female,Married,Post Graduate,Unemployed,6.4,82800.0,734.0,22626.0,8868.0,Living with Family,0.1,1,0,0,0.38,Approved
27,Male,Married,High School,Salaried,3.9,81582.0,697.0,3370.0,24247.0,Owned,4.4,1,6,1,0.339,Approved
22,Male,Single,Graduate,Salaried,0.0,75081.0,541.0,20212.0,20298.0,Rented,1.2,4,2,0,0.54,Rejected
63,Male,Divorced,Graduate,Salaried,0.8,78625.0,768.0,18993.0,172.0,Owned,19.0,2,6,0,0.244,Approved
64,Male,Single,High School,Unemployed,1.2,8000.0,711.0,6081.0,8523.0,Owned,5.8,0,4,0,1.825,Rejected
54,Female,Single,High School,Salaried,10.9,50344.0,579.0,23099.0,23231.0,Rented,8.0,0,0,1,0.92,Rejected
25,Male,Single,Graduate,Self-Employed,10.2,46829.0,722.0,14284.0,3189.0,Rented,3.3,2,7,0,0.373,Approved
34,Female,Married,Post Graduate,Salaried,17.0,112849.0,794.0,13664.0,16929.0,Mortgaged,,0,7,0,0.271,Approved
22,Female,Divorced,Post Graduate,Salaried,3.4,88839.0,519.0,4654.0,0.0,Owned,6.7,1,2,2,0.052,Rejected
23,Female,Married,High School,Salaried,3.3,57884.0,604.0,26678.0,8586.0,Owned,0.8,3,1,0,0.609,Rejected
32,Female,Single,Graduate,Salaried,6.7,98814.0,669.0,4271.0,4046.0,Owned,2.0,4,6,0,0.084,Approved
46,Male,Single,High School,Salaried,4.2,66467.0,495.0,4168.0,17566.0,Owned,6.9,0,3,0,0.327,Rejected
23,Male,Married,Post Graduate,Unemployed,3.1,74276.0,725.0,16274.0,6029.0,Owned,3.3,1,5,0,0.3,Approved
65,Male,Married,Post Graduate,Salaried,6.3,98284.0,777.0,6177.0,15613.0,Rented,1.8,1,6,0,0.222,Approved
41,Female,Single,Post Graduate,Salaried,9.5,102919.0,691.0,33612.0,17247.0,Owned,2.1,4,5,1,0.494,Approved
32,Male,Married,Post Graduate,Salaried,0.0,60232.0,718.0,6108.0,3022.0,Living with Family,0.3,3,3,0,0.152,Approved
44,Female,Married,Graduate,Retired,3.1,72326.0,787.0,22139.0,16169.0,Owned,0.0,4,5,0,0.53,Approved
56,Male,Widowed,High School,Self-Employed,0.0,57517.0,586.0,29787.0,17415.0,Mortgaged,0.0,3,0,1,0.821,Rejected
35,Male,Married,Post Graduate,Self-Employed,5.2,72320.0,554.0,21441.0,0.0,Owned,4.1,0,4,0,0.296,Rejected
23,Male,Single,High School,Self-Employed,8.2,68701.0,707.0,8203.0,13247.0,Owned,6.0,4,4,0,0.312,Approved
23,Female,Married,High School,Unemployed,11.6,58585.0,787.0,18090.0,5290.0,Rented,11.6,3,5,0,0.399,Approved
59,Male,Single,Graduate,Salaried,3.8,66653.0,728.0,27198.0,12794.0,Mortgaged,3.9,3,1,0,0.6,Approved
26,Male,Divorced,Post Graduate,Business Owner,6.5,78358.0,497.0,1508.0,23096.0,Mortgaged,0.2,1,6,3,0.314,Rejected
